target temperature;Temperature;PID output;proportional part; integral part;differential part;Calculated temperature
200;188;65516;65515;31;65506;200
200;189;65516;65515;31;65506;200
200;190;65504;65508;31;65501;200
200;190;65509;65508;31;65506;200
200;191;65496;65501;30;65501;200
200;192;65501;65501;30;65506;200
200;193;65493;65494;29;65506;200
200;193;65500;65501;29;65506;200
200;194;65492;65494;28;65506;200
200;195;65498;65501;27;65506;200
200;196;65486;65494;27;65501;200
200;196;65485;65494;26;65501;200
200;196;65490;65494;26;65506;200
200;197;65489;65494;25;65506;200
200;197;65493;65494;24;65511;200
200;198;65493;65494;24;65511;200
200;199;65480;65487;23;65506;200
200;199;65492;65494;23;65511;200
200;200;65491;65494;22;65511;200
200;200;65490;65494;21;65511;200
200;201;65483;65487;21;65511;200
200;201;65493;65494;19;65516;200
200;202;65493;65494;19;65516;200
200;202;65488;65494;19;65511;200
200;202;65492;65494;18;65516;200
200;203;65492;65494;18;65516;200
200;203;65491;65494;17;65516;200
200;204;65490;65494;16;65516;200
200;204;65495;65494;16;65521;200
200;205;65506;65501;15;65526;200
200;205;65494;65494;15;65521;200
200;205;65500;65501;14;65521;200
200;206;65505;65501;14;65526;200
200;206;65492;65494;13;65521;200
200;207;65497;65494;13;65526;200
200;207;65484;65487;12;65521;200
200;207;65483;65487;11;65521;200
200;207;65482;65487;10;65521;200
200;207;65470;65480;10;65516;200
200;208;65474;65480;9;65521;200
200;209;65473;65480;8;65521;200
200;209;65460;65473;7;65516;200
200;209;65464;65473;6;65521;200
200;209;65463;65473;5;65521;200
200;209;65467;65473;4;65526;200
200;210;65467;65473;4;65526;200
200;210;65454;65466;3;65521;200
200;210;65458;65466;2;65526;200
200;210;65457;65466;1;65526;200
200;210;65456;65466;0;65526;200
200;210;65461;65466;0;65531;200
200;211;65449;65459;0;65526;200
200;211;65449;65459;0;65526;200
200;211;65449;65459;0;65526;200
200;212;65449;65459;0;65526;200
200;212;65442;65452;0;65526;200
200;212;65442;65452;0;65526;200
200;212;65442;65452;0;65526;200
200;212;65442;65452;0;65526;200
200;212;65442;65452;0;65526;200
200;212;65447;65452;0;65531;200
200;212;65447;65452;0;65531;200
200;213;65447;65452;0;65531;200
200;213;65440;65445;0;65531;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;214;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;214;65436;65438;0;65531;200
200;214;65436;65438;0;65531;200
200;214;65436;65438;0;65531;200
200;214;65436;65438;0;65531;200
200;214;65436;65438;0;65531;200
200;214;65436;65438;0;65531;200
200;214;65436;65438;0;65531;200
200;214;65436;65438;0;65531;200
200;214;65436;65438;0;65531;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;215;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;215;65438;65438;0;0;200
200;215;65436;65431;0;65531;200
200;215;65438;65438;0;0;200
200;215;65436;65431;0;65531;200
200;214;65436;65431;0;65531;200
200;215;65436;65431;0;65531;200
200;214;65438;65438;0;0;200
200;215;65436;65431;0;0;200
200;214;65436;65431;0;0;200
200;214;65436;65431;0;0;200
200;215;65436;65431;0;5;200
200;215;65436;65431;0;0;200
200;215;65436;65431;0;5;200
200;214;65448;65438;0;10;200
200;215;65436;65431;0;5;200
200;215;65436;65431;0;0;200
200;214;65436;65431;0;0;200
200;214;65443;65438;0;5;200
200;214;65443;65438;0;5;200
200;214;65443;65438;0;5;200
200;215;65443;65438;0;5;200
200;214;65443;65438;0;5;200
200;214;65438;65438;0;0;200
200;214;65443;65438;0;5;200
200;214;65443;65438;0;5;200
200;214;65443;65438;0;5;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;214;65450;65445;0;5;200
200;213;65438;65438;0;0;200
200;214;65438;65438;0;0;200
200;213;65438;65438;0;0;200
200;213;65450;65445;0;5;200
200;214;65450;65445;0;5;200
200;213;65438;65438;0;0;200
200;213;65438;65438;0;0;200
200;213;65450;65445;0;5;200
200;213;65445;65445;0;0;200
200;213;65450;65445;0;5;200
200;213;65450;65445;0;5;200
200;213;65450;65445;0;5;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65450;65445;0;5;200
200;213;65450;65445;0;5;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;212;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65457;65452;0;5;200
200;213;65445;65445;0;0;200
200;212;65445;65445;0;0;200
200;212;65445;65445;0;0;200
200;213;65445;65445;0;0;200
200;213;65457;65452;0;5;200
200;212;65450;65445;0;5;200
200;212;65462;65452;0;10;200
200;212;65462;65452;0;10;200
200;212;65457;65452;0;5;200
200;212;65462;65452;0;10;200
200;212;65462;65452;0;10;200
200;212;65462;65452;0;10;200
200;212;65462;65452;0;10;200
200;212;65457;65452;0;5;200
200;212;65457;65452;0;5;200
200;211;65452;65452;0;0;200
200;211;65452;65452;0;0;200
200;212;65464;65459;0;5;200
200;211;65464;65459;0;5;200
200;211;65464;65459;0;5;200
200;211;65464;65459;0;5;200
200;211;65464;65459;0;5;200
200;211;65464;65459;0;5;200
200;211;65464;65459;0;5;200
200;211;65464;65459;0;5;200
200;211;65464;65459;0;5;200
200;211;65459;65459;0;0;200
200;211;65459;65459;0;0;200
200;211;65459;65459;0;0;200
200;211;65459;65459;0;0;200
200;211;65471;65466;0;5;200
200;211;65459;65459;0;0;200
200;210;65459;65459;0;0;200
200;210;65471;65466;0;5;200
200;211;65471;65466;0;5;200
200;210;65471;65466;0;5;200
200;210;65471;65466;0;5;200
200;210;65471;65466;0;5;200
200;210;65471;65466;0;5;200
200;210;65466;65466;0;0;200
200;210;65471;65466;0;5;200
200;210;65471;65466;0;5;200
200;210;65466;65466;0;0;200
200;210;65466;65466;0;0;200
200;210;65466;65466;0;0;200
200;210;65466;65466;0;0;200
200;210;65466;65466;0;0;200
200;210;65466;65466;0;0;200
200;210;65466;65466;0;0;200
200;210;65466;65466;0;0;200
200;209;65466;65466;0;0;200
200;209;65466;65466;0;0;200
200;209;65478;65473;0;5;200
200;209;65478;65473;0;5;200
200;209;65478;65473;0;5;200
200;209;65478;65473;0;5;200
200;209;65478;65473;0;5;200
200;209;65478;65473;0;5;200
200;209;65478;65473;0;5;200
200;209;65478;65473;0;5;200
200;209;65478;65473;0;5;200
200;209;65473;65473;0;0;200
200;209;65485;65480;0;5;200
200;208;65485;65480;0;5;200
200;208;65485;65480;0;5;200
200;208;65485;65480;0;5;200
200;208;65485;65480;0;5;200
200;208;65485;65480;0;5;200
200;208;65485;65480;0;5;200
200;208;65485;65480;0;5;200
200;208;65485;65480;0;5;200
200;208;65480;65480;0;0;200
200;208;65480;65480;0;0;200
200;208;65480;65480;0;0;200
200;208;65480;65480;0;0;200
200;208;65480;65480;0;0;200
200;207;65480;65480;0;0;200
200;208;65480;65480;0;0;200
200;207;65492;65487;0;5;200
200;207;65492;65487;0;5;200
200;207;65492;65487;0;5;200
200;207;65492;65487;0;5;200
200;207;65492;65487;0;5;200
200;207;65492;65487;0;5;200
200;207;65492;65487;0;5;200
200;207;65492;65487;0;5;200
200;207;65492;65487;0;5;200
200;207;65487;65487;0;0;200
200;207;65487;65487;0;0;200
200;207;65487;65487;0;0;200
200;207;65487;65487;0;0;200
200;207;65487;65487;0;0;200
200;207;65487;65487;0;0;200
200;206;65487;65487;0;0;200
200;206;65487;65487;0;0;200
200;206;65494;65494;0;0;200
200;206;65494;65494;0;0;200
200;206;65494;65494;0;0;200
200;206;65494;65494;0;0;200
200;206;65494;65494;0;0;200
200;206;65494;65494;0;0;200
200;206;65494;65494;0;0;200
200;206;65494;65494;0;0;200
200;205;65494;65494;0;0;200
200;205;65494;65494;0;0;200
200;205;65506;65501;0;5;200
200;205;65506;65501;0;5;200
200;205;65506;65501;0;5;200
200;205;65506;65501;0;5;200
200;205;65506;65501;0;5;200
200;205;65506;65501;0;5;200
200;205;65506;65501;0;5;200
200;205;65506;65501;0;5;200
200;205;65506;65501;0;5;200
200;205;65501;65501;0;0;200
200;205;65501;65501;0;0;200
200;205;65501;65501;0;0;200
200;205;65501;65501;0;0;200
200;205;65501;65501;0;0;200
200;204;65501;65501;0;0;200
200;204;65501;65501;0;0;200
200;204;65513;65508;0;5;200
200;204;65513;65508;0;5;200
200;204;65513;65508;0;5;200
200;204;65513;65508;0;5;200
200;204;65513;65508;0;5;200
200;204;65513;65508;0;5;200
200;204;65513;65508;0;5;200
200;204;65513;65508;0;5;200
200;204;65513;65508;0;5;200
200;204;65508;65508;0;0;200
200;203;65508;65508;0;0;200
200;204;65508;65508;0;0;200
200;203;65520;65515;0;5;200
200;203;65520;65515;0;5;200
200;203;65520;65515;0;5;200
200;203;65520;65515;0;5;200
200;203;65520;65515;0;5;200
200;203;65520;65515;0;5;200
200;203;65520;65515;0;5;200
200;203;65520;65515;0;5;200
200;203;65520;65515;0;5;200
200;203;65515;65515;0;0;200
200;203;65515;65515;0;0;200
200;203;65515;65515;0;0;200
200;203;65515;65515;0;0;200
200;203;65515;65515;0;0;200
200;203;65515;65515;0;0;200
200;202;65515;65515;0;0;200
200;203;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;201;65534;65529;0;5;200
200;201;65534;65529;0;5;200
200;201;65534;65529;0;5;200
200;201;65534;65529;0;5;200
200;201;65534;65529;0;5;200
200;201;65534;65529;0;5;200
200;201;65534;65529;0;5;200
200;201;65534;65529;0;5;200
200;201;65534;65529;0;5;200
200;201;65529;65529;0;0;200
200;201;5;0;0;5;200
200;201;5;0;0;5;200
200;200;65529;65529;0;0;200
200;200;5;0;0;5;200
200;200;5;0;0;5;200
200;200;5;0;0;5;200
200;200;5;0;0;5;200
200;200;5;0;0;5;200
200;200;5;0;0;5;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;5;0;0;5;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;199;12;7;0;5;200
200;199;12;7;0;5;200
200;199;12;7;0;5;200
200;199;12;7;0;5;200
200;199;12;7;0;5;200
200;199;12;7;0;5;200
200;199;12;7;0;5;200
200;199;12;7;0;5;200
200;199;12;7;0;5;200
200;199;7;7;0;0;200
200;199;7;7;0;0;200
200;199;7;7;0;0;200
200;198;7;7;0;0;200
200;199;7;7;0;0;200
200;199;8;7;1;0;200
200;199;20;14;1;5;200
200;198;20;14;1;5;200
200;198;20;14;1;5;200
200;198;20;14;1;5;200
200;198;21;14;2;5;200
200;198;21;14;2;5;200
200;198;21;14;2;5;200
200;198;21;14;2;5;200
200;198;21;14;2;5;200
200;198;17;14;3;0;200
200;198;17;14;3;0;200
200;198;17;14;3;0;200
200;198;17;14;3;0;200
200;198;17;14;3;0;200
200;198;18;14;4;0;200
200;198;18;14;4;0;200
200;198;18;14;4;0;200
200;198;18;14;4;0;200
200;198;18;14;4;0;200
200;198;19;14;5;0;200
200;198;19;14;5;0;200
200;198;19;14;5;0;200
200;198;19;14;5;0;200
200;199;19;14;5;0;200
200;199;7;7;5;65531;200
200;198;8;7;6;65531;200
200;199;8;7;6;65531;200
200;199;8;7;6;65531;200
200;199;8;7;6;65531;200
200;199;8;7;6;65531;200
200;199;8;7;6;65531;200
200;199;8;7;6;65531;200
200;199;8;7;6;65531;200
200;200;13;7;6;0;200
200;199;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;6;0;6;0;200
200;200;65530;65529;6;65531;200
200;201;6;0;6;0;200
200;201;65530;65529;6;65531;200
200;201;65530;65529;6;65531;200
200;201;65530;65529;6;65531;200
200;201;65530;65529;6;65531;200
200;201;65530;65529;6;65531;200
200;201;65530;65529;6;65531;200
200;201;65530;65529;6;65531;200
200;201;65534;65529;5;0;200
200;201;65529;65529;5;65531;200
200;201;65534;65529;5;0;200
200;202;65534;65529;5;0;200
200;202;65527;65522;5;0;200
200;202;65527;65522;5;0;200
200;202;65527;65522;5;0;200
200;202;65526;65522;4;0;200
200;202;65526;65522;4;0;200
200;202;65526;65522;4;0;200
200;202;65526;65522;4;0;200
200;202;65526;65522;4;0;200
200;202;65525;65522;3;0;200
200;202;65525;65522;3;0;200
200;202;65525;65522;3;0;200
200;202;65525;65522;3;0;200
200;202;65525;65522;3;0;200
200;202;65524;65522;2;0;200
200;202;65524;65522;2;0;200
200;202;65524;65522;2;0;200
200;202;65524;65522;2;0;200
200;202;65524;65522;2;0;200
200;202;65523;65522;1;0;200
200;202;65523;65522;1;0;200
200;202;65523;65522;1;0;200
200;202;65523;65522;1;0;200
200;202;65523;65522;1;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
200;202;65522;65522;0;0;200
400;203;65522;65522;0;0;203
400;202;65522;65522;0;0;202
400;202;65522;65522;0;0;203
400;202;65522;65522;0;0;203
400;202;65522;65522;0;0;204
400;203;65522;65522;0;0;205
400;202;65522;65522;0;0;205
400;202;65522;65522;0;0;205
400;202;65522;65522;0;0;206
400;202;65522;65522;0;0;206
400;202;65522;65522;0;0;207
400;203;65522;65522;0;0;208
400;202;65522;65522;0;0;208
400;202;65522;65522;0;0;208
400;202;65522;65522;0;0;209
400;202;65522;65522;0;0;209
400;202;65522;65522;0;0;210
400;202;65522;65522;0;0;210
400;202;65522;65522;0;0;211
400;202;65522;65522;0;0;211
400;202;65522;65522;0;0;212
400;202;65522;65522;0;0;212
400;202;65522;65522;0;0;213
400;202;65522;65522;0;0;213
400;202;65522;65522;0;0;214
400;202;65522;65522;0;0;214
400;202;65522;65522;0;0;215
400;202;65522;65522;0;0;215
400;202;65522;65522;0;0;216
400;202;65522;65522;0;0;216
400;202;65522;65522;0;0;217
400;202;65522;65522;0;0;217
400;202;65522;65522;0;0;218
400;202;65522;65522;0;0;218
400;202;65522;65522;0;0;219
400;202;65522;65522;0;0;219
400;202;65522;65522;0;0;220
400;202;65522;65522;0;0;220
400;202;65522;65522;0;0;221
400;202;65522;65522;0;0;221
400;202;65522;65522;0;0;222
400;202;65522;65522;0;0;222
400;202;65522;65522;0;0;223
400;202;65522;65522;0;0;223
400;202;65522;65522;0;0;224
400;202;65522;65522;0;0;224
400;202;65522;65522;0;0;225
400;202;65522;65522;0;0;225
400;202;65522;65522;0;0;226
400;202;65522;65522;0;0;226
400;202;65522;65522;0;0;227
400;202;65522;65522;0;0;227
400;201;65534;65529;0;5;227
400;201;65534;65529;0;5;227
400;202;65534;65529;0;5;229
400;201;65534;65529;0;5;228
400;201;65534;65529;0;5;229
400;201;65534;65529;0;5;229
400;201;65534;65529;0;5;230
400;201;65534;65529;0;5;230
400;201;65534;65529;0;5;231
400;201;65529;65529;0;0;231
400;201;7;7;0;0;232
400;201;7;7;0;0;232
400;201;14;14;0;0;233
400;201;14;14;0;0;233
400;201;21;21;0;0;234
400;201;21;21;0;0;234
400;201;28;28;0;0;235
400;201;29;28;1;0;235
400;201;36;35;1;0;236
400;201;37;35;2;0;236
400;200;44;42;2;0;236
400;201;45;42;3;0;237
400;200;65;56;4;5;237
400;200;66;56;5;5;237
400;200;61;56;5;0;238
400;201;74;63;6;5;239
400;200;82;70;7;5;239
400;201;71;63;8;0;240
400;201;79;70;9;0;241
400;201;92;77;10;5;241
400;201;93;77;11;5;242
400;201;89;77;12;0;242
400;201;98;84;14;0;243
400;201;100;84;15;5;243
400;202;100;91;16;0;245
400;202;96;84;17;65531;245
400;202;100;91;19;0;246
400;202;100;91;20;0;246
400;202;100;98;21;65531;247
400;202;100;98;23;65531;247
400;203;100;98;24;65526;249
400;203;100;98;26;65526;249
400;203;100;105;27;65526;250
400;204;100;105;29;65526;251
400;204;100;105;30;65526;252
400;205;100;105;32;65526;253
400;205;100;105;33;65521;254
400;206;100;105;35;65521;255
400;206;100;105;36;65521;256
400;207;100;98;37;65521;257
400;208;100;105;39;65521;259
400;208;100;98;40;65516;259
400;209;100;105;42;65516;261
400;210;100;98;43;65516;262
400;210;100;98;45;65511;263
400;211;100;91;46;65511;264
400;212;100;98;47;65511;266
400;213;100;91;49;65511;267
400;214;100;91;50;65511;269
400;214;100;84;51;65506;269
400;215;100;84;52;65506;271
400;216;95;77;53;65501;272
400;217;97;77;55;65501;274
400;218;91;70;56;65501;275
400;219;92;70;57;65501;277
400;221;80;63;57;65496;279
400;222;81;63;58;65496;281
400;222;75;56;59;65496;281
400;224;76;56;60;65496;284
400;225;70;49;61;65496;285
400;226;70;49;61;65496;287
400;227;52;35;62;65491;288
400;228;52;35;62;65491;290
400;230;46;28;63;65491;292
400;231;46;28;63;65491;294
400;232;39;21;63;65491;295
400;233;40;21;64;65491;297
400;235;21;7;64;65486;299
400;236;21;7;64;65486;301
400;236;14;0;64;65486;301
400;238;19;0;64;65491;304
400;239;12;65529;64;65491;305
400;240;12;65529;64;65491;307
400;241;65528;65515;63;65486;308
400;242;65528;65515;63;65486;310
400;243;65521;65508;63;65486;311
400;244;65525;65508;62;65491;313
400;246;65518;65501;62;65491;315
400;247;65517;65501;61;65491;317
400;248;65510;65494;61;65491;318
400;249;65509;65494;60;65491;320
400;250;65501;65487;59;65491;321
400;251;65506;65487;59;65496;323
400;252;65498;65480;58;65496;324
400;253;65497;65480;57;65496;326
400;253;65492;65473;56;65496;326
400;255;65491;65473;55;65496;329
400;255;65490;65466;54;65496;329
400;256;65491;65473;53;65501;331
400;256;65488;65466;52;65501;331
400;257;65487;65466;51;65501;333
400;258;65486;65459;50;65501;334
400;259;65485;65466;49;65501;336
400;259;65484;65459;48;65501;336
400;260;65483;65459;47;65501;338
400;261;65482;65459;46;65506;339
400;261;65481;65459;45;65506;340
400;262;65480;65459;44;65506;341
400;263;65479;65459;43;65506;343
400;263;65478;65452;42;65506;343
400;264;65476;65459;40;65511;345
400;264;65475;65452;39;65511;345
400;265;65477;65459;38;65516;347
400;265;65473;65452;37;65516;347
400;266;65475;65459;36;65516;349
400;266;65471;65452;35;65516;349
400;266;65473;65459;34;65516;350
400;267;65468;65452;32;65516;351
400;267;65475;65459;31;65521;352
400;267;65474;65459;30;65521;352
400;268;65473;65459;29;65521;354
400;269;65472;65459;28;65521;355
400;269;65471;65459;27;65521;356
400;269;65470;65459;26;65521;356
400;269;65481;65466;25;65526;357
400;270;65468;65459;24;65521;358
400;270;65479;65466;23;65526;359
400;270;65478;65466;22;65526;359
400;270;65484;65473;21;65526;360
400;270;65483;65473;20;65526;360
400;271;65477;65473;19;65521;362
400;271;65481;65473;18;65526;362
400;271;65487;65480;17;65526;363
400;272;65486;65480;16;65526;364
400;272;65486;65480;16;65526;365
400;272;65485;65480;15;65526;365
400;272;65491;65487;14;65526;366
400;272;65490;65487;13;65526;366
400;272;65497;65494;13;65526;367
400;273;65489;65487;12;65526;368
400;273;65496;65494;12;65526;369
400;273;65495;65494;11;65526;369
400;273;65501;65501;10;65526;370
400;273;65506;65501;10;65531;370
400;273;65513;65508;10;65531;371
400;273;65512;65508;9;65531;371
400;273;65519;65515;9;65531;372
400;273;65519;65515;9;65531;372
400;273;65530;65522;8;0;373
400;273;65518;65515;8;65531;373
400;274;65525;65522;8;65531;375
400;274;65525;65522;8;65531;375
400;274;65532;65529;8;65531;376
400;274;65531;65529;7;65531;376
400;274;2;0;7;65531;377
400;274;2;0;7;65531;377
400;274;10;7;8;65531;378
400;274;10;7;8;65531;378
400;274;22;14;8;0;379
400;274;22;14;8;0;379
400;274;29;21;8;0;380
400;274;30;21;9;0;380
400;274;37;28;9;0;381
400;274;37;28;9;0;381
400;274;45;35;10;0;382
400;274;45;35;10;0;382
400;274;53;42;11;0;383
400;274;54;42;12;0;383
400;274;61;49;12;0;384
400;275;62;49;13;0;385
400;275;58;49;14;65531;386
400;275;58;49;14;65531;386
400;275;66;56;15;65531;387
400;275;67;56;16;65531;387
400;275;75;63;17;65531;388
400;275;76;63;18;65531;388
400;275;84;70;19;65531;389
400;276;73;63;20;65526;390
400;276;81;70;21;65526;391
400;276;87;70;22;65531;391
400;276;95;77;23;65531;392
400;276;96;77;24;65531;392
400;277;100;84;25;65531;394
400;277;100;84;25;65531;394
400;277;98;77;26;65531;395
400;278;96;77;29;65526;396
400;278;100;84;30;65531;397
400;279;100;84;31;65531;398
400;279;100;84;32;65526;399
400;280;100;84;33;65526;400
400;280;100;84;35;65521;400
400;281;100;84;36;65521;400
400;282;100;84;37;65521;400
400;283;95;77;38;65516;400
400;283;96;77;39;65516;400
400;284;97;77;40;65516;400
400;285;93;77;41;65511;400
400;285;87;70;42;65511;400
400;286;83;70;43;65506;400
400;287;89;70;44;65511;400
400;288;85;70;45;65506;400
400;289;79;63;46;65506;400
400;290;80;63;47;65506;400
400;290;74;56;48;65506;400
400;291;70;56;49;65501;400
400;292;63;49;49;65501;400
400;293;64;49;50;65501;400
400;294;58;42;51;65501;400
400;295;53;42;51;65496;400
400;296;47;35;52;65496;400
400;298;47;35;52;65496;400
400;298;41;28;53;65496;400
400;299;41;28;53;65496;400
400;301;34;21;53;65496;400
400;301;35;21;54;65496;400
400;302;28;14;54;65496;400
400;304;28;14;54;65496;400
400;304;21;7;54;65496;400
400;305;21;7;54;65496;400
400;307;14;0;54;65496;400
400;307;14;0;54;65496;400
400;308;7;65529;54;65496;400
400;309;7;65529;54;65496;400
400;310;0;65522;54;65496;400
400;311;0;65522;54;65496;400
400;312;5;65522;54;65501;400
400;312;4;65522;53;65501;400
400;313;65533;65515;53;65501;400
400;314;4;65522;53;65501;400
400;315;65520;65508;52;65496;400
400;316;65532;65515;52;65501;400
400;316;65525;65508;52;65501;400
400;317;0;65515;51;65506;400
400;317;65529;65508;51;65506;400
400;318;65524;65508;51;65501;400
400;319;65516;65501;50;65501;400
400;319;65528;65508;50;65506;400
400;320;65520;65501;49;65506;400
400;321;1;65508;49;65516;400
400;322;65524;65501;48;65511;400
400;322;65524;65501;48;65511;400
400;323;65511;65494;47;65506;400
400;323;65523;65501;47;65511;400
400;324;65527;65501;46;65516;400
400;324;65527;65501;46;65516;400
400;324;65526;65501;45;65516;400
400;325;65526;65501;45;65516;400
400;325;65525;65501;44;65516;400
400;326;65525;65501;44;65516;400
400;326;65529;65501;43;65521;400
400;327;5;65508;43;65526;400
400;327;65528;65501;42;65521;400
400;327;65535;65508;42;65521;400
400;327;4;65508;42;65526;400
400;327;10;65515;41;65526;400
400;328;3;65508;41;65526;400
400;328;10;65515;41;65526;400
400;328;14;65515;40;65531;400
400;328;21;65522;40;65531;400
400;328;21;65522;40;65531;400
400;329;33;65529;40;0;400
400;329;21;65522;40;65531;400
400;329;27;65529;39;65531;400
400;329;27;65529;39;65531;400
400;330;27;65529;39;65531;400
400;330;27;65529;39;65531;400
400;330;34;0;39;65531;400
400;330;34;0;39;65531;400
400;330;41;7;39;65531;400
400;330;41;7;39;65531;400
400;331;41;7;39;65531;400
400;331;42;7;40;65531;400
400;331;49;14;40;65531;400
400;331;49;14;40;65531;400
400;331;56;21;40;65531;400
400;331;57;21;41;65531;400
400;331;64;28;41;65531;400
400;332;64;28;41;65531;400
400;332;60;28;42;65526;400
400;332;65;28;42;65531;400
