target temperature;Temperature;PID output;proportional part; integral part;differential part;Calculated temperature
200;95;61;34;57;65506;111
200;96;59;32;57;65506;112
200;97;59;32;57;65506;112
200;98;58;30;58;65506;113
200;99;51;28;58;65501;113
200;100;57;28;59;65506;114
200;101;57;28;59;65506;114
200;102;51;26;60;65501;115
200;103;51;26;60;65501;115
200;104;37;22;60;65491;116
200;105;45;24;61;65496;116
200;105;45;24;61;65496;117
200;106;43;22;61;65496;117
200;108;42;20;62;65496;118
200;109;35;18;62;65491;118
200;109;35;18;62;65491;119
200;110;42;20;62;65496;119
200;112;36;18;63;65491;120
200;113;39;16;63;65496;120
200;114;34;16;63;65491;121
200;115;25;12;63;65486;121
200;116;26;12;64;65486;122
200;117;36;12;64;65496;122
200;118;36;12;64;65496;123
200;119;29;10;64;65491;123
200;120;34;10;64;65496;124
200;121;32;8;64;65496;124
200;122;32;8;64;65496;125
200;122;31;6;65;65496;125
200;123;36;6;65;65501;126
200;124;34;4;65;65501;126
200;125;29;4;65;65496;127
200;126;34;4;65;65501;127
200;127;27;2;65;65496;128
200;128;32;2;65;65501;128
200;129;32;2;65;65501;129
200;129;30;0;65;65501;129
200;130;30;0;65;65501;130
200;131;28;65534;65;65501;130
200;132;35;0;65;65506;131
200;133;33;65534;65;65506;131
200;134;28;65534;65;65501;132
200;134;31;65532;65;65506;132
200;135;26;65532;65;65501;133
200;136;24;65530;65;65501;133
200;137;24;65530;65;65501;134
200;138;28;65530;64;65506;134
200;139;28;65530;64;65506;135
200;140;21;65528;64;65501;135
200;140;21;65528;64;65501;136
200;141;26;65528;64;65506;136
200;142;26;65528;64;65506;137
200;143;24;65526;64;65506;137
200;143;24;65526;64;65506;138
200;144;21;65524;63;65506;138
200;145;16;65524;63;65501;139
200;146;21;65524;63;65506;139
200;147;21;65524;63;65506;140
200;147;19;65522;63;65506;140
200;148;20;65524;62;65506;141
200;148;18;65522;62;65506;141
200;149;18;65522;62;65506;142
200;150;18;65522;62;65506;142
200;151;18;65522;62;65506;143
200;151;15;65520;61;65506;143
200;151;17;65522;61;65506;144
200;152;15;65520;61;65506;144
200;153;22;65522;61;65511;145
200;153;14;65520;60;65506;145
200;154;14;65520;60;65506;146
200;155;19;65520;60;65511;146
200;155;19;65520;60;65511;147
200;156;24;65520;60;65516;147
200;156;23;65520;59;65516;148
200;157;16;65518;59;65511;148
200;157;23;65520;59;65516;149
200;158;15;65518;58;65511;149
200;158;22;65520;58;65516;150
200;159;20;65518;58;65516;150
200;160;22;65520;58;65516;151
200;160;19;65518;57;65516;151
200;161;21;65520;57;65516;152
200;162;19;65518;57;65516;152
200;162;19;65518;57;65516;153
200;162;18;65518;56;65516;153
200;163;18;65518;56;65516;154
200;164;18;65518;56;65516;154
200;164;18;65518;56;65516;155
200;164;17;65518;55;65516;155
200;165;17;65518;55;65516;156
200;165;17;65518;55;65516;156
200;166;24;65520;55;65521;157
200;166;21;65518;54;65521;157
200;166;23;65520;54;65521;158
200;167;21;65518;54;65521;158
200;168;23;65520;54;65521;159
200;168;22;65520;53;65521;159
200;168;22;65520;53;65521;160
200;169;22;65520;53;65521;160
200;169;17;65520;53;65516;161
200;170;9;65518;52;65511;161
200;170;16;65520;52;65516;162
200;170;16;65520;52;65516;162
200;171;23;65522;52;65521;163
200;171;15;65520;51;65516;163
200;171;22;65522;51;65521;164
200;172;22;65522;51;65521;164
200;172;22;65522;51;65521;165
200;173;27;65522;51;65526;165
200;173;26;65522;50;65526;166
200;173;26;65522;50;65526;166
200;173;28;65524;50;65526;167
200;174;28;65524;50;65526;167
200;174;28;65524;50;65526;168
200;174;27;65524;49;65526;168
200;175;22;65524;49;65521;169
200;175;22;65524;49;65521;169
200;176;17;65524;49;65516;170
200;176;22;65524;49;65521;170
200;176;23;65526;48;65521;171
200;176;23;65526;48;65521;171
200;177;23;65526;48;65521;172
200;178;23;65526;48;65521;172
200;178;18;65526;48;65516;173
200;178;23;65526;48;65521;173
200;178;25;65528;48;65521;174
200;179;30;65528;48;65526;174
200;179;24;65528;47;65521;175
200;180;24;65528;47;65521;175
200;180;26;65530;47;65521;176
200;180;24;65528;47;65521;176
200;180;26;65530;47;65521;177
200;181;24;65528;47;65521;177
200;181;26;65530;47;65521;178
200;181;26;65530;47;65521;178
200;182;28;65532;47;65521;179
200;182;26;65530;47;65521;179
200;182;27;65532;46;65521;180
200;183;27;65532;46;65521;180
200;183;27;65532;46;65521;181
200;183;27;65532;46;65521;181
200;184;27;65532;46;65521;182
200;184;27;65532;46;65521;182
200;184;29;65534;46;65521;183
200;185;29;65534;46;65521;183
200;185;29;65534;46;65521;184
200;186;29;65534;46;65521;184
200;186;24;65534;46;65516;185
200;186;29;65534;46;65521;185
200;186;31;0;46;65521;186
200;187;29;65534;46;65521;186
200;187;31;0;46;65521;187
200;187;33;2;46;65521;187
200;188;33;2;46;65521;188
200;188;31;0;46;65521;188
200;189;26;0;46;65516;189
200;189;31;0;46;65521;189
200;189;33;2;46;65521;190
200;190;26;0;46;65516;190
200;190;33;2;46;65521;191
200;190;33;2;46;65521;191
200;191;33;2;46;65521;192
200;191;33;2;46;65521;192
200;192;40;4;46;65526;193
200;192;38;2;46;65526;193
200;192;40;4;46;65526;194
200;192;40;4;46;65526;194
200;193;40;4;46;65526;195
200;194;33;2;46;65521;195
200;194;35;4;46;65521;196
200;194;36;4;47;65521;196
200;195;38;6;47;65521;197
200;195;31;4;47;65516;197
200;195;38;6;47;65521;198
200;196;38;6;47;65521;198
200;197;33;6;47;65516;199
200;197;31;4;47;65516;199
200;197;38;6;47;65521;200
200;197;38;6;47;65521;200
200;198;36;4;47;65521;200
200;198;36;4;47;65521;200
200;198;41;4;47;65526;200
200;199;34;2;47;65521;200
200;200;34;2;47;65521;200
200;200;32;0;47;65521;200
200;200;37;0;47;65526;200
200;201;37;0;47;65526;200
200;201;30;65534;47;65521;200
200;202;28;65532;47;65521;200
200;202;28;65532;47;65521;200
200;203;28;65532;47;65521;200
200;203;26;65530;47;65521;200
200;203;26;65530;47;65521;200
200;204;31;65530;47;65526;200
200;204;24;65528;47;65521;200
200;205;17;65526;47;65516;200
200;205;22;65526;47;65521;200
200;205;21;65526;46;65521;200
200;206;14;65524;46;65516;200
200;206;14;65524;46;65516;200
200;207;19;65524;46;65521;200
200;207;12;65522;46;65516;200
200;208;11;65522;45;65516;200
200;208;9;65520;45;65516;200
200;208;14;65520;45;65521;200
200;209;7;65518;45;65516;200
200;210;4;65516;44;65516;200
200;210;4;65516;44;65516;200
200;210;4;65516;44;65516;200
200;210;8;65516;43;65521;200
200;211;1;65514;43;65516;200
200;211;6;65514;43;65521;200
200;211;5;65514;42;65521;200
200;212;3;65512;42;65521;200
200;212;3;65512;42;65521;200
200;213;0;65510;41;65521;200
200;213;0;65510;41;65521;200
200;213;65535;65510;40;65521;200
200;213;65535;65510;40;65521;200
200;214;65533;65508;40;65521;200
200;214;65532;65508;39;65521;200
200;214;65532;65508;39;65521;200
200;214;0;65508;38;65526;200
200;214;0;65508;38;65526;200
200;215;65533;65506;37;65526;200
200;215;65533;65506;37;65526;200
200;215;65525;65504;36;65521;200
200;216;65525;65504;36;65521;200
200;216;65530;65504;36;65526;200
200;216;65529;65504;35;65526;200
200;216;65529;65504;35;65526;200
200;216;65528;65504;34;65526;200
200;217;65526;65502;34;65526;200
200;216;1;65504;33;0;200
200;217;65530;65502;33;65531;200
200;217;65534;65502;32;0;200
200;217;65534;65502;32;0;200
200;218;65526;65500;31;65531;200
200;218;65525;65500;30;65531;200
200;218;65525;65500;30;65531;200
200;218;65524;65500;29;65531;200
200;218;65524;65500;29;65531;200
200;218;65518;65500;28;65526;200
200;218;65523;65500;28;65531;200
200;218;65522;65500;27;65531;200
200;218;65522;65500;27;65531;200
200;218;65526;65500;26;0;200
200;218;65526;65500;26;0;200
200;218;65525;65500;25;0;200
200;218;65525;65500;25;0;200
200;218;65522;65498;24;0;200
200;219;65528;65500;23;5;200
200;219;65521;65498;23;0;200
200;219;65520;65498;22;0;200
200;219;65520;65498;22;0;200
200;219;65519;65498;21;0;200
200;219;65519;65498;21;0;200
200;219;65518;65498;20;0;200
200;219;65517;65498;19;0;200
200;219;65517;65498;19;0;200
200;219;65511;65498;18;65531;200
200;219;65516;65498;18;0;200
200;219;65515;65498;17;0;200
200;219;65515;65498;17;0;200
200;219;65514;65498;16;0;200
200;219;65513;65498;15;0;200
200;219;65513;65498;15;0;200
200;219;65512;65498;14;0;200
200;219;65512;65498;14;0;200
200;219;65518;65500;13;5;200
200;219;65518;65500;13;5;200
200;218;65517;65500;12;5;200
200;219;65517;65500;12;5;200
200;218;65516;65500;11;5;200
200;218;65515;65500;10;5;200
200;218;65515;65500;10;5;200
200;218;65514;65500;9;5;200
200;218;65514;65500;9;5;200
200;218;65508;65500;8;0;200
200;218;65508;65500;8;0;200
200;218;65507;65500;7;0;200
200;218;65507;65500;7;0;200
200;218;65506;65500;6;0;200
200;218;65506;65500;6;0;200
200;218;65505;65500;5;0;200
200;218;65505;65500;5;0;200
200;218;65504;65500;4;0;200
200;218;65503;65500;3;0;200
200;218;65503;65500;3;0;200
200;218;65502;65500;2;0;200
200;218;65509;65502;2;5;200
200;217;65508;65502;1;5;200
200;217;65508;65502;1;5;200
200;217;65507;65502;0;5;200
200;217;65507;65502;0;5;200
200;217;65507;65502;0;5;200
200;217;65507;65502;0;5;200
200;216;65514;65504;0;10;200
200;216;65514;65504;0;10;200
200;216;65509;65504;0;5;200
200;216;65509;65504;0;5;200
200;216;65509;65504;0;5;200
200;216;65509;65504;0;5;200
200;216;65509;65504;0;5;200
200;216;65509;65504;0;5;200
200;216;65509;65504;0;5;200
200;216;65504;65504;0;0;200
200;216;65504;65504;0;0;200
200;216;65504;65504;0;0;200
200;216;65504;65504;0;0;200
200;215;65511;65506;0;5;200
200;215;65511;65506;0;5;200
200;215;65511;65506;0;5;200
200;215;65511;65506;0;5;200
200;215;65511;65506;0;5;200
200;214;65518;65508;0;10;200
200;214;65518;65508;0;10;200
200;214;65518;65508;0;10;200
200;214;65518;65508;0;10;200
200;214;65513;65508;0;5;200
200;214;65513;65508;0;5;200
200;214;65513;65508;0;5;200
400;214;65513;65508;0;5;214
400;214;65513;65508;0;5;214
400;214;65508;65508;0;0;215
400;214;65508;65508;0;0;215
400;214;6;5;0;1;216
400;213;6;5;0;1;216
400;213;11;10;0;1;217
400;213;11;10;0;1;217
400;213;16;15;0;1;218
400;213;16;15;0;1;218
400;213;21;20;0;1;219
400;213;21;20;0;1;219
400;213;27;25;1;1;220
400;213;26;25;1;0;220
400;213;31;30;1;0;221
400;213;32;30;2;0;221
400;212;43;40;2;1;222
400;212;44;40;3;1;222
400;212;49;45;3;1;223
400;212;50;45;4;1;223
400;212;55;50;4;1;224
400;212;56;50;5;1;224
400;212;62;55;6;1;225
400;212;62;55;6;1;225
400;212;68;60;7;1;226
400;212;68;60;8;0;226
400;212;73;65;8;0;227
400;212;74;65;9;0;227
400;212;80;70;10;0;228
400;212;81;70;11;0;228
400;212;87;75;12;0;229
400;212;88;75;13;0;229
400;213;88;75;14;65535;230
400;213;88;75;14;65535;230
400;213;94;80;15;65535;231
400;213;89;75;16;65534;231
400;214;100;85;17;65534;232
400;214;95;80;18;65533;232
400;214;100;85;19;65533;233
400;214;100;85;20;65533;233
400;215;100;85;21;65531;234
400;215;100;90;23;65533;234
400;215;100;90;23;65533;235
400;215;100;85;24;65531;235
400;216;100;85;25;65531;236
400;217;100;85;27;65531;236
400;217;100;90;28;65533;237
400;218;100;85;29;65531;237
400;218;100;85;30;65530;238
400;219;100;85;31;65531;238
400;220;100;85;32;65530;239
400;220;100;85;33;65530;239
400;221;100;85;34;65530;240
400;222;100;80;35;65530;240
400;222;100;80;36;65530;241
400;223;100;80;37;65530;241
400;224;100;80;38;65530;242
400;225;100;75;38;65530;242
400;226;100;75;39;65529;243
400;226;100;70;40;65529;243
400;228;100;70;41;65528;244
400;229;99;65;42;65528;244
400;229;100;65;43;65528;245
400;231;95;60;43;65528;245
400;231;94;60;44;65526;246
400;233;90;55;45;65526;246
400;234;90;55;45;65526;247
400;235;80;45;46;65525;247
400;236;80;45;46;65525;248
400;237;76;40;47;65525;248
400;239;76;40;47;65525;249
400;241;66;30;48;65524;249
400;242;66;30;48;65524;250
400;243;55;20;48;65523;250
400;244;56;20;49;65523;251
400;245;51;15;49;65523;251
400;247;52;15;49;65524;252
400;248;47;10;49;65524;252
400;249;41;5;49;65523;253
400;251;36;0;49;65523;253
400;252;37;0;49;65524;254
400;253;27;65526;49;65524;254
400;254;28;65526;49;65525;255
400;255;23;65521;49;65525;255
400;257;23;65521;49;65525;256
400;258;17;65516;48;65525;256
400;259;17;65516;48;65525;257
400;260;7;65506;48;65525;257
400;261;6;65506;47;65525;258
400;262;1;65501;47;65525;258
400;264;0;65501;46;65525;259
400;265;65531;65496;46;65525;259
400;266;65531;65496;46;65525;260
400;267;65525;65491;45;65525;260
400;268;65524;65491;44;65525;261
400;269;65519;65486;44;65525;261
400;270;65519;65486;43;65526;262
400;270;65514;65481;43;65526;262
400;271;65513;65481;42;65526;263
400;272;65507;65476;41;65526;263
400;273;65514;65481;41;65528;264
400;274;65508;65476;40;65528;264
400;275;65507;65476;39;65528;265
400;275;65501;65471;38;65528;265
400;276;65507;65476;38;65529;266
400;277;65501;65471;37;65529;266
400;277;65500;65471;36;65529;267
400;278;65500;65471;35;65530;267
400;279;65499;65471;34;65530;268
400;279;65499;65471;34;65530;268
400;280;65498;65471;33;65530;269
400;280;65492;65466;32;65530;269
400;281;65497;65471;31;65531;270
400;281;65490;65466;30;65530;270
400;282;65496;65471;30;65531;271
400;282;65497;65471;29;65533;271
400;282;65494;65471;28;65531;272
400;283;65493;65471;27;65531;272
400;284;65492;65471;27;65530;273
400;284;65492;65471;26;65531;273
400;284;65498;65476;25;65533;274
400;285;65490;65471;24;65531;274
400;285;65497;65476;24;65533;275
400;285;65496;65476;23;65533;275
400;285;65500;65481;22;65533;276
400;286;65501;65481;22;65534;276
400;286;65500;65481;21;65534;277
400;286;65500;65481;20;65535;277
400;287;65499;65481;20;65534;278
400;287;65498;65481;19;65534;278
400;287;65503;65486;18;65535;279
400;287;65503;65486;18;65535;279
400;287;65507;65491;17;65535;280
400;287;65501;65486;17;65534;280
400;288;65505;65491;16;65534;281
400;288;65504;65491;15;65534;281
400;288;65509;65496;15;65534;282
400;288;65510;65496;15;65535;282
400;288;65514;65501;14;65535;283
400;288;65514;65501;14;65535;283
400;288;65518;65506;13;65535;284
400;288;65518;65506;13;65535;284
400;288;65524;65511;13;0;285
400;288;65523;65511;12;0;285
400;288;65528;65516;12;0;286
400;288;65528;65516;12;0;286
400;288;65533;65521;12;0;287
400;288;65533;65521;12;0;287
400;288;1;65526;11;0;288
400;288;1;65526;11;0;288
400;288;6;65531;11;0;289
400;288;6;65531;11;0;289
400;288;11;0;11;0;290
400;288;11;0;11;0;290
400;288;16;5;11;0;291
400;288;16;5;11;0;291
400;288;21;10;11;0;292
400;288;22;10;12;0;292
400;288;27;15;12;0;293
400;288;27;15;12;0;293
400;288;32;20;12;0;294
400;288;32;20;12;0;294
400;288;38;25;13;0;295
400;288;38;25;13;0;295
400;288;43;30;13;0;296
400;288;44;30;14;0;296
400;288;49;35;14;0;297
400;288;50;35;15;0;297
400;288;55;40;15;0;298
400;288;55;40;15;0;298
400;288;61;45;16;0;299
400;288;62;45;17;0;299
400;288;67;50;17;0;300
400;288;68;50;18;0;300
400;288;73;55;18;0;301
400;288;74;55;19;0;301
400;288;80;60;20;0;302
400;288;81;60;21;0;302
400;289;80;60;21;65535;303
400;289;81;60;22;65535;303
400;289;87;65;23;65535;304
400;289;88;65;24;65535;304
400;289;87;65;24;65534;305
400;290;88;65;25;65534;305
400;290;94;70;26;65534;306
400;291;89;65;27;65533;306
400;291;95;70;28;65533;307
400;291;96;70;28;65534;307
400;292;96;70;29;65533;308
400;292;97;70;30;65533;308
400;293;96;70;31;65531;309
400;293;99;70;32;65533;309
400;294;98;70;33;65531;310
400;294;92;65;33;65530;310
400;295;99;70;34;65531;311
400;296;94;65;35;65530;311
400;296;100;70;36;65530;312
400;297;90;60;37;65529;312
400;298;95;65;37;65529;313
400;299;91;60;38;65529;313
400;300;91;60;39;65528;314
400;300;86;55;39;65528;314
400;301;87;55;40;65528;315
400;302;81;50;41;65526;315
400;303;88;55;41;65528;316
400;304;82;50;42;65526;316
400;305;85;50;43;65528;317
400;306;80;45;43;65528;317
400;307;81;45;44;65528;318
400;308;69;35;44;65526;318
400;309;69;35;44;65526;319
400;310;65;30;45;65526;319
400;311;65;30;45;65526;320
400;313;59;25;45;65525;320
400;314;60;25;46;65525;321
400;314;55;20;46;65525;321
400;316;55;20;46;65525;322
400;317;44;10;46;65524;322
400;318;45;10;46;65525;323
400;319;41;5;47;65525;323
400;321;41;5;47;65525;324
400;322;36;0;47;65525;324
400;323;36;0;47;65525;325
400;324;31;65531;47;65525;325
400;325;30;65531;46;65525;326
400;326;20;65521;46;65525;326
400;327;21;65521;46;65526;327
400;328;16;65516;46;65526;327
400;329;23;65521;46;65528;328
400;330;10;65511;45;65526;328
400;331;17;65516;45;65528;329
400;332;12;65511;45;65528;329
400;333;12;65511;45;65528;330
400;334;65535;65501;44;65526;330
400;335;4;65506;44;65526;331
400;336;65534;65501;43;65526;331
400;337;65534;65501;43;65526;332
400;337;65534;65501;43;65526;332
400;338;65528;65496;42;65526;333
400;339;65528;65496;42;65526;333
400;340;65527;65496;41;65526;334
400;340;65529;65496;41;65528;334
400;341;65529;65496;40;65529;335
400;341;65524;65491;40;65529;335
400;342;65529;65496;39;65530;336
400;343;65524;65491;39;65530;336
400;343;65528;65496;38;65530;337
400;344;65524;65491;38;65531;337
400;344;65528;65496;37;65531;338
400;344;65523;65491;37;65531;338
400;345;65527;65496;36;65531;339
400;345;65529;65496;36;65533;339
400;346;65528;65496;35;65533;340
400;346;65528;65496;35;65533;340
400;347;65527;65496;34;65533;341
400;347;65527;65496;34;65533;341
400;347;65532;65501;33;65534;342
400;347;65532;65501;33;65534;342
400;347;65531;65501;32;65534;343
400;348;65531;65501;32;65534;343
400;348;0;65506;32;65534;344
400;348;65535;65506;31;65534;344
400;348;65534;65506;31;65533;345
400;349;65535;65506;31;65534;345
400;349;3;65511;30;65534;346
400;349;3;65511;30;65534;346
400;349;8;65516;30;65534;347
400;349;8;65516;30;65534;347
400;349;8;65516;29;65535;348
400;349;13;65521;29;65535;348
400;349;18;65526;29;65535;349
400;349;19;65526;29;0;349
400;349;24;65531;29;0;350
400;349;24;65531;29;0;350
400;349;23;65531;29;65535;351
400;349;23;65531;29;65535;351
400;350;28;0;29;65535;352
400;350;28;0;29;65535;352
400;350;33;5;29;65535;353
400;350;33;5;29;65535;353
400;350;38;10;29;65535;354
400;350;38;10;29;65535;354
400;350;43;15;29;65535;355
400;350;44;15;29;0;355
400;350;50;20;30;0;356
400;350;50;20;30;0;356
400;350;55;25;30;0;357
400;350;55;25;30;0;357
400;350;61;30;31;0;358
400;351;55;25;31;65535;358
400;350;60;30;31;65535;359
400;351;61;30;32;65535;359
400;351;66;35;32;65535;360
400;351;67;35;33;65535;360
400;351;72;40;33;65535;361
400;351;73;40;34;65535;361
400;351;78;45;34;65535;362
400;352;74;40;35;65535;362
400;352;80;45;35;0;363
400;352;81;45;36;0;363
400;352;86;50;36;0;364
400;353;81;45;37;65535;364
400;353;86;50;37;65535;365
400;353;87;50;38;65535;365
400;354;87;50;39;65534;366
400;354;81;45;39;65533;366
400;355;87;50;40;65533;367
400;355;87;50;40;65533;367
400;356;86;50;41;65531;368
400;356;87;50;42;65531;368
400;356;87;50;42;65531;369
400;357;88;50;43;65531;369
400;358;87;50;43;65530;370
400;359;83;45;44;65530;370
400;359;83;45;44;65530;371
400;360;84;45;45;65530;371
400;361;84;45;46;65529;372
400;361;85;45;46;65530;372
400;362;85;45;47;65529;373
400;363;80;40;47;65529;373
400;364;80;40;48;65528;374
400;364;80;40;48;65528;374
400;364;77;35;49;65529;375
400;366;77;35;49;65529;375
400;367;72;30;49;65529;376
400;369;74;30;50;65530;376
400;369;73;30;50;65529;377
400;370;68;25;50;65529;377
400;371;62;20;50;65528;378
400;372;64;20;51;65529;378
400;373;59;15;51;65529;379
400;375;59;15;51;65529;379
400;375;51;10;51;65526;380
400;376;51;10;51;65526;380
400;377;50;10;51;65525;381
400;378;46;5;52;65525;381
400;379;46;5;52;65525;382
400;380;36;65531;52;65525;382
400;381;34;65531;51;65524;383
400;382;35;65531;51;65525;383
400;383;35;65531;51;65525;384
400;384;31;65526;51;65526;384
400;385;31;65526;51;65526;385
400;386;26;65521;51;65526;385
400;386;26;65521;51;65526;386
400;387;21;65516;51;65526;386
400;388;22;65516;50;65528;387
400;389;23;65516;50;65529;387
400;390;22;65516;50;65528;388
400;391;9;65506;49;65526;388
400;393;9;65506;49;65526;389
400;393;9;65506;49;65526;389
400;394;8;65506;48;65526;390
400;394;3;65501;48;65526;390
400;395;10;65506;48;65528;391
400;395;4;65501;47;65528;391
400;396;2;65501;47;65526;392
400;397;3;65501;46;65528;392
400;398;4;65501;46;65529;393
400;398;4;65501;45;65530;393
400;398;4;65501;45;65530;394
400;399;5;65501;45;65531;394
400;400;4;65501;44;65531;395
400;400;4;65501;44;65531;395
400;400;10;65506;43;65533;396
400;401;5;65501;43;65533;396
400;401;10;65506;43;65533;397
400;402;4;65501;42;65533;397
400;402;9;65506;42;65533;398
400;402;9;65506;42;65533;398
400;402;13;65511;41;65533;399
400;403;8;65506;41;65533;399
400;403;13;65511;41;65533;400
400;403;12;65511;40;65533;400
400;403;18;65516;40;65534;400
400;403;18;65516;40;65534;400
400;404;24;65521;40;65535;400
400;404;17;65516;39;65534;400
400;404;17;65516;39;65534;400
400;404;17;65516;39;65534;400
400;404;18;65516;39;65535;400
400;404;17;65516;38;65535;400
400;404;17;65516;38;65535;400
400;404;17;65516;38;65535;400
400;404;17;65516;38;65535;400
400;404;10;65511;37;65534;400
400;405;11;65511;37;65535;400
400;405;11;65511;37;65535;400
400;405;10;65511;36;65535;400
400;405;10;65511;36;65535;400
400;405;10;65511;36;65535;400
400;405;10;65511;36;65535;400
400;405;9;65511;35;65535;400
400;405;9;65511;35;65535;400
400;405;10;65511;35;0;400
400;406;9;65511;34;0;400
400;405;9;65511;34;0;400
400;405;9;65511;34;0;400
400;405;8;65511;33;0;400
400;405;8;65511;33;0;400
400;405;8;65511;33;0;400
400;405;8;65511;33;0;400
400;405;7;65511;32;0;400
400;405;7;65511;32;0;400
400;405;7;65511;32;0;400
400;405;6;65511;31;0;400
400;405;6;65511;31;0;400
400;405;6;65511;31;0;400
400;405;5;65511;30;0;400
400;405;11;65516;30;1;400
400;404;11;65516;30;1;400
400;404;11;65516;30;1;400
400;404;11;65516;30;1;400
400;404;10;65516;29;1;400
400;404;10;65516;29;1;400
400;404;10;65516;29;1;400
400;404;10;65516;29;1;400
400;404;9;65516;28;1;400
400;404;14;65521;28;1;400
400;404;14;65521;28;1;400
400;403;14;65521;28;1;400
400;403;14;65521;28;1;400
400;403;13;65521;27;1;400
400;403;13;65521;27;1;400
400;403;13;65521;27;1;400
400;403;13;65521;27;1;400
400;403;13;65521;27;1;400
400;403;12;65521;27;0;400
400;402;17;65526;26;1;400
400;402;17;65526;26;1;400
400;402;17;65526;26;1;400
400;402;17;65526;26;1;400
400;402;17;65526;26;1;400
400;402;17;65526;26;1;400
400;402;17;65526;26;1;400
400;402;17;65526;26;1;400
400;402;16;65526;25;1;400
400;402;21;65531;25;1;400
400;401;21;65531;25;1;400
400;401;21;65531;25;1;400
400;401;21;65531;25;1;400
400;401;21;65531;25;1;400
400;401;21;65531;25;1;400
400;401;27;0;25;2;400
400;400;27;0;25;2;400
400;400;27;0;25;2;400
400;400;26;0;25;1;400
400;400;26;0;25;1;400
400;400;26;0;25;1;400
400;400;26;0;25;1;400
400;400;26;0;25;1;400
400;400;26;0;25;1;400
400;400;25;0;25;0;400
400;400;25;0;25;0;400
400;400;25;0;25;0;400
400;400;25;0;25;0;400
400;400;25;0;25;0;400
400;400;25;0;25;0;400
400;400;25;0;25;0;400
400;400;25;0;25;0;400
400;400;30;5;25;0;400
400;400;30;5;25;0;400
400;400;35;10;25;0;400
400;400;36;10;26;0;400
400;400;41;15;26;0;400
400;400;41;15;26;0;400
400;400;47;20;27;0;400
400;400;47;20;27;0;400
400;400;53;25;28;0;400
400;400;53;25;28;0;400
400;400;59;30;29;0;400
400;400;59;30;29;0;400
400;400;65;35;30;0;400
400;400;66;35;31;0;400
400;400;71;40;31;0;400
