target temperature;Temperature;PID output;proportional part; integral part;differential part;Calculated temperature
200;118;62;59;15;65524;126
200;118;70;66;16;65524;127
200;119;57;59;16;65518;127
200;119;64;66;16;65518;128
200;119;70;66;16;65524;128
200;120;71;66;17;65524;129
200;120;71;66;17;65524;129
200;120;77;72;17;65524;130
200;120;84;72;18;65530;130
200;121;78;72;18;65524;131
200;121;78;72;18;65524;131
200;122;79;72;19;65524;132
200;122;79;72;19;65524;132
200;122;73;72;19;65518;133
200;123;74;72;20;65518;133
200;124;67;72;20;65511;134
200;124;67;72;20;65511;134
200;125;62;72;21;65505;135
200;125;68;72;21;65511;135
200;126;62;72;21;65505;136
200;126;69;72;22;65511;136
200;127;63;72;22;65505;137
200;128;57;66;22;65505;137
200;128;64;72;23;65505;138
200;129;58;66;23;65505;138
200;129;64;72;23;65505;139
200;131;45;59;23;65499;139
200;131;53;66;24;65499;140
200;131;59;66;24;65505;140
200;132;53;66;24;65499;141
200;133;47;59;25;65499;141
200;134;47;59;25;65499;142
200;134;40;52;25;65499;142
200;135;53;59;25;65505;143
200;136;41;52;26;65499;143
200;137;47;52;26;65505;144
200;137;47;52;26;65505;144
200;138;41;52;26;65499;145
200;139;36;46;27;65499;145
200;140;36;46;27;65499;146
200;141;29;39;27;65499;146
200;142;29;39;27;65499;147
200;143;17;33;27;65493;147
200;143;29;39;27;65499;148
200;144;24;33;28;65499;148
200;145;18;33;28;65493;149
200;145;11;26;28;65493;149
200;146;24;33;28;65499;150
200;147;17;26;28;65499;150
200;148;17;26;28;65499;151
200;148;17;26;28;65499;151
200;149;18;26;29;65499;152
200;150;5;19;29;65493;152
200;151;5;19;29;65493;153
200;151;11;19;29;65499;153
200;152;11;19;29;65499;154
200;152;65535;13;29;65493;154
200;153;11;19;29;65499;155
200;154;5;13;29;65499;155
200;155;5;13;29;65499;156
200;155;11;13;29;65505;156
200;156;11;13;29;65505;157
200;156;4;6;29;65505;157
200;157;11;13;29;65505;158
200;158;4;6;29;65505;158
200;159;4;6;29;65505;159
200;159;4;6;29;65505;159
200;160;5;6;30;65505;160
200;160;5;6;30;65505;160
200;161;65535;6;30;65499;161
200;161;5;6;30;65505;161
200;162;5;6;30;65505;162
200;162;5;6;30;65505;162
200;163;5;6;30;65505;163
200;163;11;6;30;65511;163
200;164;5;6;30;65505;164
200;164;11;6;30;65511;164
200;165;11;6;30;65511;165
200;165;18;6;30;65518;165
200;165;11;6;30;65511;166
200;166;18;6;30;65518;166
200;166;25;13;30;65518;167
200;167;18;6;30;65518;167
200;167;25;13;30;65518;168
200;167;31;13;30;65524;168
200;168;25;13;30;65518;169
200;168;25;13;30;65518;169
200;168;18;13;30;65511;170
200;169;25;13;30;65518;170
200;169;31;19;30;65518;171
200;170;18;13;30;65511;171
200;170;32;19;31;65518;172
200;170;32;19;31;65518;172
200;171;25;19;31;65511;173
200;171;32;19;31;65518;173
200;171;39;26;31;65518;174
200;171;45;26;31;65524;174
200;172;39;26;31;65518;175
200;172;39;26;31;65518;175
200;173;39;26;31;65518;176
200;173;40;26;32;65518;176
200;173;47;33;32;65518;177
200;174;40;26;32;65518;177
200;174;47;33;32;65518;178
200;174;47;33;32;65518;178
200;174;53;39;32;65518;179
200;175;47;33;32;65518;179
200;175;54;39;33;65518;180
200;176;48;33;33;65518;180
200;176;54;39;33;65518;181
200;176;54;39;33;65518;181
200;177;54;39;33;65518;182
200;177;55;39;34;65518;182
200;178;55;39;34;65518;183
200;178;55;39;34;65518;183
200;179;55;39;34;65518;184
200;179;55;39;34;65518;184
200;180;55;39;34;65518;185
200;180;56;39;35;65518;185
200;180;49;39;35;65511;186
200;181;56;39;35;65518;186
200;181;63;46;35;65518;187
200;182;56;39;35;65518;187
200;182;64;46;36;65518;188
200;183;57;39;36;65518;188
200;183;64;46;36;65518;189
200;184;57;39;36;65518;189
200;184;50;39;36;65511;190
200;185;57;39;36;65518;190
200;186;51;39;37;65511;191
200;186;51;39;37;65511;191
200;187;51;39;37;65511;192
200;187;51;39;37;65511;192
200;188;51;39;37;65511;193
200;189;40;33;38;65505;193
200;189;52;39;38;65511;194
200;190;46;33;38;65511;194
200;190;52;39;38;65511;195
200;191;46;33;38;65511;195
200;191;52;39;38;65511;196
200;192;47;33;39;65511;196
200;193;41;33;39;65505;197
200;193;47;33;39;65511;197
200;194;47;33;39;65511;198
200;195;34;26;39;65505;198
200;195;47;33;39;65511;199
200;196;34;26;39;65505;199
200;197;27;19;39;65505;200
200;197;28;19;40;65505;200
200;198;22;13;40;65505;200
200;198;15;6;40;65505;200
200;199;15;6;40;65505;200
200;200;9;0;40;65505;200
200;200;15;0;40;65511;200
200;201;3;65530;40;65505;200
200;201;9;65530;40;65511;200
200;202;2;65523;40;65511;200
200;203;65525;65517;39;65505;200
200;203;65525;65517;39;65505;200
200;204;65518;65510;39;65505;200
200;204;65518;65510;39;65505;200
200;205;65511;65503;39;65505;200
200;206;65499;65497;39;65499;200
200;206;65505;65497;39;65505;200
200;206;65504;65497;38;65505;200
200;207;65497;65490;38;65505;200
200;208;65491;65484;38;65505;200
200;208;65491;65484;38;65505;200
200;208;65497;65484;38;65511;200
200;209;65483;65477;37;65505;200
200;209;65489;65477;37;65511;200
200;210;65482;65470;37;65511;200
200;210;65481;65470;36;65511;200
200;211;65472;65464;36;65505;200
200;211;65475;65464;36;65511;200
200;211;65481;65464;35;65518;200
200;211;65481;65464;35;65518;200
200;212;65471;65457;35;65511;200
200;212;65473;65457;34;65518;200
200;212;65473;65457;34;65518;200
200;213;65470;65451;34;65518;200
200;213;65469;65451;33;65518;200
200;213;65472;65451;33;65524;200
200;214;65468;65444;32;65518;200
200;214;65468;65444;32;65518;200
200;214;65468;65444;32;65518;200
200;214;65467;65444;31;65524;200
200;215;65467;65437;31;65518;200
200;215;65466;65437;30;65518;200
200;215;65466;65437;30;65524;200
200;215;65465;65437;29;65524;200
200;215;65465;65437;29;65524;200
200;215;65464;65437;28;65530;200
200;215;65464;65437;28;65530;200
200;216;65463;65431;27;65530;200
200;216;65463;65431;27;65530;200
200;216;65463;65431;27;0;200
200;216;65462;65431;26;0;200
200;217;65462;65431;26;0;200
200;217;65461;65424;25;65530;200
200;216;65461;65431;25;0;200
200;217;65460;65424;24;65530;200
200;217;65460;65424;24;65530;200
200;217;65459;65424;23;65530;200
200;217;65459;65424;23;65530;200
200;217;65458;65424;22;65530;200
200;217;65458;65424;22;65530;200
200;217;65457;65424;21;65530;200
200;217;65457;65424;21;0;200
200;218;65456;65418;20;65524;200
200;217;65455;65424;19;0;200
200;218;65455;65418;19;65530;200
200;217;65454;65424;18;65530;200
200;218;65454;65418;18;65524;200
200;218;65453;65418;17;65524;200
200;218;65453;65424;17;65530;200
200;218;65452;65418;16;65524;200
200;218;65452;65418;16;65524;200
200;218;65451;65418;15;65530;200
200;218;65451;65418;15;65524;200
200;218;65450;65418;14;65530;200
200;218;65450;65424;14;65530;200
200;218;65449;65418;13;65530;200
200;218;65449;65424;13;0;200
200;218;65448;65418;12;65524;200
200;218;65447;65418;11;65530;200
200;217;65447;65424;11;0;200
200;218;65446;65418;10;65530;200
200;218;65446;65418;10;65530;200
200;218;65445;65424;9;0;200
200;217;65445;65424;9;0;200
200;217;65444;65424;8;6;200
200;217;65444;65424;8;0;200
200;217;65443;65424;7;6;200
200;217;65443;65424;7;6;200
200;217;65442;65424;6;0;200
200;217;65442;65424;6;6;200
200;217;65441;65424;5;6;200
200;217;65441;65424;5;0;200
200;217;65440;65424;4;0;200
200;217;65440;65424;4;0;200
200;217;65439;65424;3;0;200
200;217;65439;65424;3;0;200
200;216;65439;65431;2;6;200
200;217;65438;65424;2;0;200
200;216;65438;65431;1;6;200
200;216;65438;65431;1;6;200
200;216;65437;65431;0;6;200
200;216;65437;65431;0;6;200
200;216;65437;65431;0;6;200
200;216;65437;65431;0;6;200
200;216;65437;65431;0;6;200
200;216;65436;65431;0;0;200
200;215;65449;65437;0;12;200
200;215;65443;65437;0;6;200
200;215;65443;65437;0;6;200
200;215;65443;65437;0;6;200
200;215;65443;65437;0;6;200
200;215;65443;65437;0;6;200
200;215;65443;65437;0;6;200
200;215;65443;65437;0;6;200
200;215;65443;65437;0;6;200
200;215;65437;65437;0;0;200
200;214;65450;65444;0;6;200
200;214;65450;65444;0;6;200
200;214;65450;65444;0;6;200
200;214;65450;65444;0;6;200
200;214;65450;65444;0;6;200
200;214;65450;65444;0;6;200
200;214;65450;65444;0;6;200
200;214;65450;65444;0;6;200
200;214;65450;65444;0;6;200
200;214;65444;65444;0;0;200
200;214;65444;65444;0;0;200
200;214;65444;65444;0;0;200
200;213;65451;65451;0;0;200
200;213;65451;65451;0;0;200
200;213;65451;65451;0;0;200
200;213;65451;65451;0;0;200
200;213;65451;65451;0;0;200
200;213;65451;65451;0;0;200
200;212;65463;65457;0;6;200
200;212;65463;65457;0;6;200
200;212;65463;65457;0;6;200
200;212;65463;65457;0;6;200
200;212;65463;65457;0;6;200
200;212;65463;65457;0;6;200
200;212;65463;65457;0;6;200
200;212;65463;65457;0;6;200
200;211;65470;65464;0;6;200
200;211;65470;65464;0;6;200
200;211;65470;65464;0;6;200
200;211;65470;65464;0;6;200
200;211;65470;65464;0;6;200
200;211;65470;65464;0;6;200
200;211;65470;65464;0;6;200
200;211;65470;65464;0;6;200
200;211;65470;65464;0;6;200
200;210;65476;65470;0;6;200
200;210;65476;65470;0;6;200
200;210;65476;65470;0;6;200
200;210;65476;65470;0;6;200
200;210;65476;65470;0;6;200
200;210;65476;65470;0;6;200
200;210;65476;65470;0;6;200
200;209;65489;65477;0;12;200
200;209;65489;65477;0;12;200
200;209;65483;65477;0;6;200
200;209;65483;65477;0;6;200
200;209;65483;65477;0;6;200
200;209;65483;65477;0;6;200
200;209;65483;65477;0;6;200
200;209;65483;65477;0;6;200
200;208;65496;65484;0;12;200
200;208;65490;65484;0;6;200
200;208;65490;65484;0;6;200
200;208;65490;65484;0;6;200
200;208;65490;65484;0;6;200
200;208;65490;65484;0;6;200
200;208;65490;65484;0;6;200
200;208;65490;65484;0;6;200
200;208;65490;65484;0;6;200
200;208;65484;65484;0;0;200
200;207;65496;65490;0;6;200
200;207;65496;65490;0;6;200
200;207;65496;65490;0;6;200
200;207;65496;65490;0;6;200
200;207;65496;65490;0;6;200
200;207;65496;65490;0;6;200
200;206;65503;65497;0;6;200
200;206;65503;65497;0;6;200
200;206;65503;65497;0;6;200
200;206;65497;65497;0;0;200
200;206;65497;65497;0;0;200
200;206;65497;65497;0;0;200
200;206;65497;65497;0;0;200
200;206;65497;65497;0;0;200
200;205;65509;65503;0;6;200
200;205;65509;65503;0;6;200
200;205;65509;65503;0;6;200
200;205;65509;65503;0;6;200
200;205;65522;65510;0;12;200
200;205;65509;65503;0;6;200
200;204;65509;65503;0;6;200
200;204;65522;65510;0;12;200
200;204;65522;65510;0;12;200
200;204;65516;65510;0;6;200
200;204;65516;65510;0;6;200
200;204;65516;65510;0;6;200
200;204;65516;65510;0;6;200
200;204;65510;65510;0;0;200
200;204;65516;65510;0;6;200
200;204;65516;65510;0;6;200
200;204;65510;65510;0;0;200
200;203;65523;65517;0;6;200
200;203;65523;65517;0;6;200
200;203;65523;65517;0;6;200
200;203;65523;65517;0;6;200
200;203;65523;65517;0;6;200
200;203;65523;65517;0;6;200
200;203;65523;65517;0;6;200
200;203;65523;65517;0;6;200
200;203;65523;65517;0;6;200
200;203;65517;65517;0;0;200
200;202;65529;65523;0;6;200
200;202;65529;65523;0;6;200
200;202;65529;65523;0;6;200
200;202;6;65530;0;12;200
200;201;6;65530;0;12;200
200;201;6;65530;0;12;200
200;201;6;65530;0;12;200
200;201;6;65530;0;12;200
200;201;6;65530;0;12;200
200;201;0;65530;0;6;200
200;201;0;65530;0;6;200
200;201;0;65530;0;6;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;200;6;0;0;6;200
200;200;6;0;0;6;200
200;200;65530;65530;0;0;200
200;200;6;0;0;6;200
200;200;6;0;0;6;200
200;200;6;0;0;6;200
200;200;6;0;0;6;200
200;200;6;0;0;6;200
200;200;6;0;0;6;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;6;0;0;6;200
200;199;12;6;0;6;200
200;199;12;6;0;6;200
200;199;12;6;0;6;200
200;199;12;6;0;6;200
200;199;12;6;0;6;200
200;198;25;13;0;12;200
200;199;12;6;0;6;200
200;198;25;13;0;12;200
200;198;25;13;0;12;200
200;198;19;13;0;6;200
200;198;19;13;0;6;200
200;198;19;13;0;6;200
200;198;19;13;0;6;200
200;198;19;13;0;6;200
200;198;13;13;0;0;200
200;198;19;13;0;6;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;13;13;0;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;14;13;1;0;200
200;198;15;13;2;0;200
200;198;15;13;2;0;200
200;198;15;13;2;0;200
200;198;15;13;2;0;200
200;198;15;13;2;0;200
200;198;15;13;2;0;200
200;198;15;13;2;0;200
200;198;2;6;2;65530;200
200;198;9;13;2;65530;200
200;199;65532;6;2;65524;200
200;199;65532;6;2;65524;200
200;199;65532;6;2;65524;200
200;199;65532;6;2;65524;200
200;199;65532;6;2;65524;200
200;199;65532;6;2;65524;200
200;199;65532;6;2;65524;200
200;199;2;6;2;65530;200
200;199;2;6;2;65530;200
400;199;8;6;2;0;199
400;199;8;6;2;0;199
400;199;8;6;2;0;200
400;199;8;6;2;0;200
400;199;8;6;2;0;201
400;199;8;6;2;0;201
400;199;8;6;2;0;202
400;199;7;4;3;0;202
400;199;7;4;3;0;203
400;199;11;8;3;0;203
400;199;11;8;3;0;204
400;199;15;12;3;0;204
400;199;15;12;3;0;205
400;199;19;16;3;0;205
400;199;20;16;4;0;206
400;199;14;16;4;65530;206
400;200;14;16;4;65530;207
400;199;23;24;5;65530;207
400;200;13;20;5;65524;208
400;200;17;24;5;65524;208
400;200;18;24;6;65524;209
400;200;22;28;6;65524;209
400;200;22;28;6;65524;210
400;200;27;32;7;65524;210
400;200;33;32;7;65530;211
400;200;38;36;8;65530;211
400;200;38;36;8;65530;212
400;200;49;40;9;0;212
400;200;50;40;10;0;213
400;200;54;44;10;0;213
400;200;45;40;11;65530;214
400;201;60;48;12;0;214
400;201;50;44;12;65530;215
400;201;55;48;13;65530;215
400;201;56;48;14;65530;216
400;201;60;52;14;65530;216
400;201;61;52;15;65530;217
400;201;66;56;16;65530;217
400;201;67;56;17;65530;218
400;201;68;56;18;65530;218
400;202;63;56;19;65524;219
400;202;74;60;20;65530;219
400;202;74;60;20;65530;220
400;202;79;64;21;65530;220
400;203;76;60;22;65530;221
400;203;81;64;23;65530;221
400;203;82;64;24;65530;222
400;203;87;68;25;65530;222
400;204;84;64;26;65530;223
400;204;89;68;27;65530;223
400;204;90;68;28;65530;224
400;205;85;68;29;65524;224
400;205;86;68;30;65524;225
400;206;87;68;31;65524;225
400;206;88;68;32;65524;226
400;207;83;68;33;65518;226
400;207;84;68;34;65518;227
400;208;85;68;35;65518;227
400;209;75;64;36;65511;228
400;209;80;68;37;65511;228
400;209;88;68;38;65518;229
400;210;82;68;39;65511;229
400;211;79;64;40;65511;230
400;212;74;64;41;65505;230
400;212;81;64;42;65511;231
400;213;76;64;43;65505;231
400;214;73;60;44;65505;232
400;215;74;60;45;65505;232
400;215;75;60;46;65505;233
400;216;70;60;47;65499;233
400;217;67;56;48;65499;234
400;218;67;56;48;65499;234
400;219;64;52;49;65499;235
400;220;59;52;50;65493;235
400;221;56;48;51;65493;236
400;221;67;52;52;65499;236
400;223;53;44;52;65493;237
400;223;47;44;53;65486;237
400;224;55;44;54;65493;238
400;225;55;44;54;65493;238
400;226;52;40;55;65493;239
400;227;52;40;55;65493;239
400;228;49;36;56;65493;240
400;229;49;36;56;65493;240
400;230;39;32;57;65486;241
400;231;46;32;57;65493;241
400;232;43;28;58;65493;242
400;233;36;28;58;65486;242
400;234;33;24;59;65486;243
400;235;33;24;59;65486;243
400;236;29;20;59;65486;244
400;237;30;20;60;65486;244
400;238;26;16;60;65486;245
400;238;37;20;60;65493;245
400;239;33;16;60;65493;246
400;240;34;16;61;65493;246
400;241;30;12;61;65493;247
400;242;30;12;61;65493;247
400;243;26;8;61;65493;248
400;244;26;8;61;65493;248
400;245;22;4;61;65493;249
400;245;22;4;61;65493;249
400;246;22;4;61;65493;250
400;247;22;4;61;65493;250
400;248;18;0;61;65493;251
400;249;18;0;61;65493;251
400;249;24;0;61;65499;252
400;250;24;0;61;65499;252
400;251;20;65532;61;65499;253
400;252;20;65532;61;65499;253
400;253;16;65528;61;65499;254
400;253;20;65532;61;65499;254
400;254;16;65528;61;65499;255
400;255;16;65528;61;65499;255
400;256;12;65524;61;65499;256
400;256;16;65528;61;65499;256
400;256;15;65528;60;65499;257
400;257;5;65524;60;65493;257
400;258;11;65524;60;65499;258
400;259;11;65524;60;65499;258
400;260;1;65520;60;65493;259
400;260;11;65524;60;65499;259
400;261;6;65520;59;65499;260
400;261;16;65524;59;65505;260
400;262;6;65520;59;65499;261
400;262;10;65524;59;65499;261
400;263;11;65520;58;65505;262
400;263;15;65524;58;65505;262
400;264;11;65520;58;65505;263
400;264;21;65524;58;65511;263
400;265;11;65520;58;65505;264
400;265;20;65524;57;65511;264
400;265;20;65524;57;65511;265
400;266;20;65524;57;65511;265
400;266;20;65524;57;65511;266
400;267;20;65524;57;65511;266
400;267;20;65524;57;65511;267
400;268;19;65524;56;65511;267
400;268;19;65524;56;65511;268
400;268;30;65528;56;65518;268
400;269;19;65524;56;65511;269
400;269;23;65528;56;65511;269
400;269;30;65528;56;65518;270
400;270;30;65528;56;65518;270
400;270;35;65528;55;65524;271
400;271;29;65528;55;65518;271
400;271;35;65528;55;65524;272
400;271;39;65532;55;65524;272
400;271;39;65532;55;65524;273
400;272;39;65532;55;65524;273
400;272;39;65532;55;65524;274
400;272;43;0;55;65524;274
400;273;39;65532;55;65524;275
400;273;43;0;55;65524;275
400;273;49;0;55;65530;276
400;274;43;0;55;65524;276
400;274;43;0;55;65524;277
400;274;37;0;55;65518;277
400;275;43;0;55;65524;278
400;275;47;4;55;65524;278
400;276;37;0;55;65518;279
400;276;41;4;55;65518;279
400;276;41;4;55;65518;280
400;276;45;8;55;65518;280
400;277;41;4;55;65518;281
400;277;45;8;55;65518;281
400;277;41;4;55;65518;282
400;278;46;8;56;65518;282
400;278;46;8;56;65518;283
400;279;46;8;56;65518;283
400;279;46;8;56;65518;284
400;279;50;12;56;65518;284
400;280;39;8;56;65511;285
400;280;50;12;56;65518;285
400;280;39;8;56;65511;286
400;281;51;12;57;65518;286
400;281;51;12;57;65518;287
400;282;44;12;57;65511;287
400;282;51;12;57;65518;288
400;282;55;16;57;65518;288
400;283;45;12;58;65511;289
400;283;56;16;58;65518;289
400;284;45;12;58;65511;290
400;284;56;16;58;65518;290
400;285;45;12;58;65511;291
400;285;50;16;59;65511;291
400;285;57;16;59;65518;292
400;286;50;16;59;65511;292
400;286;50;16;59;65511;293
400;286;51;16;60;65511;293
400;287;51;16;60;65511;294
400;288;51;16;60;65511;294
400;288;51;16;60;65511;295
400;289;52;16;61;65511;295
400;289;52;16;61;65511;296
400;289;56;20;61;65511;296
400;290;52;16;61;65511;297
400;290;57;20;62;65511;297
400;291;53;16;62;65511;298
400;292;47;16;62;65505;298
400;292;53;16;62;65511;299
400;293;48;16;63;65505;299
400;293;54;16;63;65511;300
400;294;48;16;63;65505;300
400;294;48;16;63;65505;301
400;295;49;16;64;65505;301
400;295;45;12;64;65505;302
400;296;55;16;64;65511;302
400;297;51;12;64;65511;303
400;297;55;16;64;65511;303
400;298;52;12;65;65511;304
400;299;46;12;65;65505;304
400;299;52;12;65;65511;305
400;300;46;12;65;65505;305
400;300;52;12;65;65511;306
400;301;53;12;66;65511;306
400;302;43;8;66;65505;307
400;302;53;12;66;65511;307
400;303;43;8;66;65505;308
400;303;53;12;66;65511;308
400;304;49;8;66;65511;309
400;304;53;12;66;65511;309
400;305;50;8;67;65511;310
400;306;44;8;67;65505;310
400;306;44;8;67;65505;311
400;307;44;8;67;65505;311
400;307;44;8;67;65505;312
400;308;44;8;67;65505;312
400;308;44;8;67;65505;313
400;309;44;8;67;65505;313
400;310;34;4;67;65499;314
400;310;45;8;68;65505;314
400;311;41;4;68;65505;315
400;311;45;8;68;65505;315
400;312;41;4;68;65505;316
400;313;35;4;68;65499;316
400;313;41;4;68;65505;317
400;314;35;4;68;65499;317
400;314;31;0;68;65499;318
400;315;41;4;68;65505;318
400;316;31;0;68;65499;319
400;316;41;4;68;65505;319
400;317;37;0;68;65505;320
400;317;47;4;68;65511;320
400;318;43;0;68;65511;321
400;318;47;4;68;65511;321
400;319;43;0;68;65511;322
400;320;43;0;68;65511;322
400;320;43;0;68;65511;323
400;321;43;0;68;65511;323
400;321;43;0;68;65511;324
400;321;47;4;68;65511;324
400;322;37;0;68;65505;325
400;323;37;0;68;65505;325
400;323;37;0;68;65505;326
400;324;43;0;68;65511;326
400;324;43;0;68;65511;327
400;325;37;0;68;65505;327
400;325;43;0;68;65511;328
400;326;37;0;68;65505;328
400;326;37;0;68;65505;329
400;326;47;4;68;65511;329
400;327;47;4;68;65511;330
400;328;47;4;68;65511;330
400;328;43;0;68;65511;331
400;329;37;0;68;65505;331
400;329;43;0;68;65511;332
400;329;47;4;68;65511;332
400;330;43;0;68;65511;333
400;330;48;4;69;65511;333
400;331;38;0;69;65505;334
400;331;48;4;69;65511;334
400;332;38;0;69;65505;335
400;332;48;4;69;65511;335
400;333;44;0;69;65511;336
400;333;48;4;69;65511;336
400;334;38;0;69;65505;337
400;334;48;4;69;65511;337
400;335;44;0;69;65511;338
400;335;55;4;69;65518;338
400;336;44;0;69;65511;339
400;336;55;4;69;65518;339
400;337;44;0;69;65511;340
400;337;55;4;69;65518;340
400;338;44;0;69;65511;341
400;338;55;4;69;65518;341
400;338;55;4;69;65518;342
400;339;55;4;69;65518;342
